+-----------+-----------------------------------------------------------------------------------------------------+---------------------------+--------------+----------------+
|     ID    |                                                 Name                                                |           Domain          | Seller type  | Direct domain? |
| 540717821 |                                      NetAddiction Srl (via EB)                                      |         google.com        | INTERMEDIARY |    indirect    |
| 540871654 |                                        Unity Technologies SF                                        |         unity.com         | INTERMEDIARY |     direct     |
| 545661728 |                                       Rough Maps Inc. (via EB)                                      |         google.com        | INTERMEDIARY |    indirect    |
| 540868955 |                                               Moneytag                                              |        moneytag.fr        | INTERMEDIARY |     direct     |
| 540922807 |                                          Moneytag (via EB)                                          |         google.com        | INTERMEDIARY |    indirect    |
| 541147777 |                                               Moneytag                                              |        moneytag.fr        | INTERMEDIARY |     direct     |
| 540634746 |                                     The App Tower Inc. (via EB)                                     |         google.com        | INTERMEDIARY |    indirect    |
| 540717822 |                                  Playsimple Games Pte Ltd (via EB)                                  |         google.com        | INTERMEDIARY |    indirect    |
| 541007134 |                                  Playsimple Games Pte Ltd (via EB)                                  |         google.com        | INTERMEDIARY |    indirect    |
| 540717734 |                                    NASCAR Digital Media (via EB)                                    |         google.com        | INTERMEDIARY |    indirect    |
| 540717829 |                              Canadian Broadcasting Corporation (via EB)                             |         google.com        | INTERMEDIARY |    indirect    |
| 543898502 |                                      Twist Digital LTD (via EB)                                     |         google.com        | INTERMEDIARY |    indirect    |
| 540634747 |                                     Iversoft Solutions (via EB)                                     |         google.com        | INTERMEDIARY |    indirect    |
| 540866936 |                                        ADman interactive SLU                                        |       admanmedia.com      | INTERMEDIARY |     direct     |
| 543879318 |                                        ADman interactive SLU                                        |       admanmedia.com      | INTERMEDIARY |     direct     |
| 543886194 |                                        ADman interactive SLU                                        |       admanmedia.com      | INTERMEDIARY |     direct     |
| 541007140 |                                          Rave Inc. (via EB)                                         |         google.com        | INTERMEDIARY |    indirect    |
| 544004317 |                                          Rave Inc. (via EB)                                         |         google.com        | INTERMEDIARY |    indirect    |
| 540717828 |                               Grupo Media Capital, SGPS, S.A. (via EB)                              |         google.com        | INTERMEDIARY |    indirect    |
| 540899591 |                                            Project Agora                                            |      projectagora.com     | INTERMEDIARY |     direct     |
| 541053221 |                                            Project Agora                                            |      projectagora.com     | INTERMEDIARY |     direct     |
| 556392471 |                                        Project Agora (via EB)                                       |         google.com        | INTERMEDIARY |    indirect    |
| 540901799 |                                              234 d.o.o.                                             |           234.hr          | INTERMEDIARY |     direct     |
| 544014906 |                                         234 d.o.o. (via EB)                                         |         google.com        | INTERMEDIARY |    indirect    |
| 540717836 |                                    Waco Media House GmbH (via EB)                                   |         google.com        | INTERMEDIARY |    indirect    |
| 540922793 |                                        Galaxie Media (via EB)                                       |         google.com        | INTERMEDIARY |    indirect    |
| 540717838 |                             Global Notícias – Media Group S.A. (via EB)                             |         google.com        | INTERMEDIARY |    indirect    |
| 540634748 |                                    Big Blue Bubble Inc. (via EB)                                    |         google.com        | INTERMEDIARY |    indirect    |
| 540635208 |                                     Acqua Media Limited (via EB)                                    |         google.com        | INTERMEDIARY |    indirect    |
| 541050054 |                                         Acqua Media Limited                                         |      anymindgroup.com     | INTERMEDIARY |     direct     |
| 540635215 |                                           Glossom (via EB)                                          |         google.com        | INTERMEDIARY |    indirect    |
| 540635217 |                                 Fuji Television Network Inc (via EB)                                |         google.com        | INTERMEDIARY |    indirect    |
| 540635216 |                                    Next Digital Limited (via EB)                                    |         google.com        | INTERMEDIARY |    indirect    |
| 541194808 |                                         EXARING AG (via EB)                                         |         google.com        | INTERMEDIARY |    indirect    |
| 540634749 |                     ZPLAY (Beijing) Information Technologies Co., ltd. (via EB)                     |         google.com        | INTERMEDIARY |    indirect    |
| 540635218 |                                       VNG Corporation (via EB)                                      |         google.com        | INTERMEDIARY |    indirect    |
| 540634750 |                                 NEXTWAVE MULTIMEDIA (P) LTD (via EB)                                |         google.com        | INTERMEDIARY |    indirect    |
| 540922795 |                                   Gumtree AU Pty Limited (via EB)                                   |         google.com        | INTERMEDIARY |    indirect    |
| 540922794 |                                   Polska Press Sp. z o.o. (via EB)                                  |         google.com        | INTERMEDIARY |    indirect    |
| 540938662 |                                HK SMARTER MOBI TECHNOLOGY CO.,LIMITED                               |      mobismarter.com      |     BOTH     |     direct     |
| 545638915 |                                HK SMARTER MOBI TECHNOLOGY CO.,LIMITED                               |      mobismarter.com      |     BOTH     |     direct     |
| 540634751 |                                        Cookapps Inc (via EB)                                        |         google.com        | INTERMEDIARY |    indirect    |
| 540635221 |                                  Inquirer Interactive Inc. (via EB)                                 |         google.com        | INTERMEDIARY |    indirect    |
| 540922801 |                                     NFL Enterprises LLC (via EB)                                    |         google.com        | INTERMEDIARY |    indirect    |
| 540943654 |                                 Valuad Advertising Technologies LTD                                 |         valuad.io         | INTERMEDIARY |     direct     |
| 540922796 |                                    NZME Holdings Limited (via EB)                                   |         google.com        | INTERMEDIARY |    indirect    |
| 540635222 |                           South China Morning Post Publishers Ltd (via EB)                          |         google.com        | INTERMEDIARY |    indirect    |
| 540922806 |                                     Bauer Media Pty Ltd (via EB)                                    |         google.com        | INTERMEDIARY |    indirect    |
| 540635225 |                                   PT. Trans Digital Media (via EB)                                  |         google.com        | INTERMEDIARY |    indirect    |
| 540635223 |                                   DF Marketplace Limited (via EB)                                   |         google.com        | INTERMEDIARY |    indirect    |
| 540922805 |                                  Lagardere Publicite News (via EB)                                  |         google.com        | INTERMEDIARY |    indirect    |
| 540922799 |                                    Discovery NZ Limited (via EB)                                    |         google.com        | INTERMEDIARY |    indirect    |
| 540635224 |                                       PT. Toko Bagus (via EB)                                       |         google.com        | INTERMEDIARY |    indirect    |
| 540634753 |                                      Cross Field Inc. (via EB)                                      |         google.com        | INTERMEDIARY |    indirect    |
| 541190424 |                                       Polydice, Inc. (via EB)                                       |         google.com        | INTERMEDIARY |    indirect    |
| 550867100 |                                       Polydice, Inc. (via EB)                                       |         google.com        | INTERMEDIARY |    indirect    |
| 540948327 |                                        Adpushup, Inc (via EB)                                       |         google.com        | INTERMEDIARY |    indirect    |
| 541010313 |                                            Adpushup, Inc                                            |        adpushup.com       | INTERMEDIARY |     direct     |
| 545690149 |                                            Adpushup, Inc                                            |        adpushup.com       | INTERMEDIARY |     direct     |
| 540060337 |                                        OLX Global BV (via EB)                                       |         google.com        | INTERMEDIARY |    indirect    |
| 540948328 |                                   Acceleration eMarketing (via EB)                                  |         google.com        | INTERMEDIARY |    indirect    |
| 540634752 |                                        HUUUGE, Inc. (via EB)                                        |         google.com        | INTERMEDIARY |    indirect    |
| 541153848 |                                        Pet Media Ltd (via EB)                                       |         google.com        | INTERMEDIARY |    indirect    |
| 540635228 |                                         Rappler Inc (via EB)                                        |         google.com        | INTERMEDIARY |    indirect    |
| 556400657 |                                          Paylo Ltd (via EB)                                         |         google.com        | INTERMEDIARY |    indirect    |
| 550867865 |                               Yong Sheng Technology Co., Ltd (via EB)                               |         google.com        | INTERMEDIARY |    indirect    |
| 552309581 |                               Yong Sheng Technology Co., Ltd (via EB)                               |         google.com        | INTERMEDIARY |    indirect    |
| 540948330 |                               ProductReview.com.au Pty. Ltd. (via EB)                               |         google.com        | INTERMEDIARY |    indirect    |
| 540948331 |                                   PriceRunner Denmark A/S (via EB)                                  |         google.com        | INTERMEDIARY |    indirect    |
| 540995958 |                                        DPG Media BV (via EB)                                        |         google.com        | INTERMEDIARY |    indirect    |
| 540995960 |                                        DPG Media BV (via EB)                                        |         google.com        | INTERMEDIARY |    indirect    |
| 540717826 |                                       Sky UK Limited (via EB)                                       |         google.com        | INTERMEDIARY |    indirect    |
| 540634754 |                                   LoadComplete Co., Ltd. (via EB)                                   |         google.com        | INTERMEDIARY |    indirect    |
| 540948333 |                                        Moving Up Srl (via EB)                                       |         google.com        | INTERMEDIARY |    indirect    |
| 541045165 |                                            Moving Up Srl                                            |        movingup.it        | INTERMEDIARY |     direct     |
| 540948334 |                                        DOG Tech, LLC (via EB)                                       |         google.com        | INTERMEDIARY |    indirect    |
| 540948332 |                                Groupe Les Echos-Le Parisien (via EB)                                |         google.com        | INTERMEDIARY |    indirect    |
| 540948335 |                                     Village Media Inc. (via EB)                                     |         google.com        | INTERMEDIARY |    indirect    |
| 540995962 |                                      ABC New Media AG (via EB)                                      |         google.com        | INTERMEDIARY |    indirect    |
| 541000203 |                                        Media Tradecraft  LLC                                        |    mediatradecraft.com    | INTERMEDIARY |     direct     |
| 541153847 |                                    Media Tradecraft  LLC (via EB)                                   |         google.com        | INTERMEDIARY |    indirect    |
| 542271585 |                                        Media Tradecraft  LLC                                        |    mediatradecraft.com    | INTERMEDIARY |     direct     |
| 543531782 |                                        SofaScore Ltd (via EB)                                       |         google.com        | INTERMEDIARY |    indirect    |
| 540980336 |                                   CoolBoots Media Pvt Ltd (via EB)                                  |         google.com        | INTERMEDIARY |    indirect    |
| 540635230 |                                         Mediaprima (via EB)                                         |         google.com        | INTERMEDIARY |    indirect    |
| 547282206 |                                         Mediaprima (via EB)                                         |         google.com        | INTERMEDIARY |    indirect    |
| 541002035 |                                       Interplay Media (via EB)                                      |         google.com        | INTERMEDIARY |    indirect    |
| 540995959 |                                      AutoScout24 GmbH (via EB)                                      |         google.com        | INTERMEDIARY |    indirect    |
| 550972795 |                              Pixnet Digital Media Corporation (via EB)                              |         google.com        | INTERMEDIARY |    indirect    |
| 541002038 |                       Special Broadcasting Service Corporation (SBS) (via EB)                       |         google.com        | INTERMEDIARY |    indirect    |
| 541007138 |                                   Nox (HongKong) Limited (via EB)                                   |         google.com        | INTERMEDIARY |    indirect    |
| 540980338 |                                        Cinamon Games (via EB)                                       |         google.com        | INTERMEDIARY |    indirect    |
| 541007142 |                                      Flightradar24 AB (via EB)                                      |         google.com        | INTERMEDIARY |    indirect    |
| 541194811 |                                      Flightradar24 AB (via EB)                                      |         google.com        | INTERMEDIARY |    indirect    |
| 557057792 |                               Asahi Shimbun Publications Inc. (via EB)                              |         google.com        | INTERMEDIARY |    indirect    |
| 540635231 |                                      PT Vidio Dot Com (via EB)                                      |         google.com        | INTERMEDIARY |    indirect    |
| 541002040 |                                     T-Mobile USA, Inc. (via EB)                                     |         google.com        | INTERMEDIARY |    indirect    |
| 556673927 |                                          T-Mobile USA, Inc.                                         |        t-mobile.com       |     BOTH     |     direct     |
| 556880654 |                                          T-Mobile USA, Inc.                                         |        t-mobile.com       |     BOTH     |     direct     |
| 540635203 |                                         FPT Online (via EB)                                         |         google.com        | INTERMEDIARY |    indirect    |
| 541007133 |                                    GAMETION TECH PVT LTD (via EB)                                   |         google.com        | INTERMEDIARY |    indirect    |
| 541002041 |                                        OLX Global BV (via EB)                                       |         google.com        | INTERMEDIARY |    indirect    |
| 540995961 |                                           MediaCo (via EB)                                          |         google.com        | INTERMEDIARY |    indirect    |
| 541007135 |                                      Bertheussen IT AS (via EB)                                     |         google.com        | INTERMEDIARY |    indirect    |
| 541002044 |                                    RBAPUBLIVENTAS, S.A. (via EB)                                    |         google.com        | INTERMEDIARY |    indirect    |
| 540635234 |                                      Insight Co.,Ltd. (via EB)                                      |         google.com        | INTERMEDIARY |    indirect    |
| 543817548 |                                     PCCW OTT HK Pte Ltd (via EB)                                    |         google.com        | INTERMEDIARY |    indirect    |
| 541153846 |                                      Onefootball GmbH (via EB)                                      |         google.com        | INTERMEDIARY |    indirect    |
| 541027960 |                                        Time USA LLC (via EB)                                        |         google.com        | INTERMEDIARY |    indirect    |
| 541002045 |                                        Groupe Casino (via EB)                                       |         google.com        | INTERMEDIARY |    indirect    |
| 541013810 |                                            Datablocks Inc                                           |       datablocks.net      | INTERMEDIARY |     direct     |
| 541031350 |                                            E-Planning LLC                                           |       e-planning.net      | INTERMEDIARY |     direct     |
| 541007137 |                                       SmartNews, Inc. (via EB)                                      |         google.com        | INTERMEDIARY |    indirect    |
| 545661449 |                                       SmartNews, Inc. (via EB)                                      |         google.com        | INTERMEDIARY |    indirect    |
| 540635235 |                                   PT Liputan Enam Dot Com (via EB)                                  |         google.com        | INTERMEDIARY |    indirect    |
| 541027962 |                               Gumtree South Africa (pty) Ltd (via EB)                               |         google.com        | INTERMEDIARY |    indirect    |
| 541027950 |                                            UrbanoTV, Inc                                            |     nglcollective.com     | INTERMEDIARY |     direct     |
| 541041265 |                                            UrbanoTV, Inc                                            |     nglcollective.com     | INTERMEDIARY |     direct     |
| 541034057 |                                           Clean Media, LCC                                          |       cleanmedia.net      | INTERMEDIARY |     direct     |
| 541039090 |                                           Clean Media, LCC                                          |       cleanmedia.net      | INTERMEDIARY |     direct     |
| 541027963 |                               Media Impact Polska Sp. z o.o. (via EB)                               |         google.com        | INTERMEDIARY |    indirect    |
| 541027964 |                                        Remezcla LLC (via EB)                                        |         google.com        | INTERMEDIARY |    indirect    |
| 541027961 |                              DOMAIN HOLDINGS AUSTRALIA LIMITED (via EB)                             |         google.com        | INTERMEDIARY |    indirect    |
| 541007139 |                                      ODD Games Pty Ltd (via EB)                                     |         google.com        | INTERMEDIARY |    indirect    |
| 541028827 |                                            Pubfinity LLC                                            |       pubfinity.com       |     BOTH     |     direct     |
| 540635236 |                                        ABS-CBN CORP (via EB)                                        |         google.com        | INTERMEDIARY |    indirect    |
| 541048860 |                                        Talks s.r.l. (via EB)                                        |         google.com        | INTERMEDIARY |    indirect    |
| 541071960 |                                             Talks s.r.l.                                            |       talksmedia.it       | INTERMEDIARY |     direct     |
| 541073010 |                                             Talks s.r.l.                                            |       talksmedia.it       | INTERMEDIARY |     direct     |
| 541007141 |                                          MAF GAMES (via EB)                                         |         google.com        | INTERMEDIARY |    indirect    |
| 541048850 |                                 Grupa RMF Sp. z o.o. sp. k. (via EB)                                |         google.com        | INTERMEDIARY |    indirect    |
| 541048851 |                                  BONNIER PUBLICATIONS A/S (via EB)                                  |         google.com        | INTERMEDIARY |    indirect    |
| 541051858 |                                          Beeworks (via EB)                                          |         google.com        | INTERMEDIARY |    indirect    |
| 541051859 |                                        Cleveni Inc. (via EB)                                        |         google.com        | INTERMEDIARY |    indirect    |
| 541048852 |                                         FigaroMedia (via EB)                                        |         google.com        | INTERMEDIARY |    indirect    |
| 544005084 |                         MoMagic Technologies Private(H.K.) Limited (via EB)                         |         google.com        | INTERMEDIARY |    indirect    |
| 541048854 |                                      Rome2rio Pty Ltd (via EB)                                      |         google.com        | INTERMEDIARY |    indirect    |
| 541048853 |                                   Television New Zealand (via EB)                                   |         google.com        | INTERMEDIARY |    indirect    |
| 541072983 |                                           Ellipsis Limited                                          |           vdo.ai          | INTERMEDIARY |     direct     |
| 544021216 |                                      Ellipsis Limited (via EB)                                      |         google.com        | INTERMEDIARY |    indirect    |
| 541069252 |                                                Blamic                                               |         blamic.com        | INTERMEDIARY |     direct     |
| 541079856 |                              LINE COMPANY (THAILAND) Co.,Ltd  ​ (via EB)                             |         google.com        | INTERMEDIARY |    indirect    |
| 541190434 |                              LINE COMPANY (THAILAND) Co.,Ltd  ​ (via EB)                             |         google.com        | INTERMEDIARY |    indirect    |
| 541079857 |                                        HT Media Ltd (via EB)                                        |         google.com        | INTERMEDIARY |    indirect    |
| 541048856 |                      PEP, Inc. (Philippine Entertainment Portal, Inc.) (via EB)                     |         google.com        | INTERMEDIARY |    indirect    |
| 541051862 |                                      ENP Games Co.,Ltd (via EB)                                     |         google.com        | INTERMEDIARY |    indirect    |
| 541073617 |                                   Įmonės pavadinimas UAB (via EB)                                   |         google.com        | INTERMEDIARY |    indirect    |
| 541117316 |                                          Brandigic Limited                                          |       brandigic.com       | INTERMEDIARY |     direct     |
| 542283188 |                                          Brandigic Limited                                          |       brandigic.com       | INTERMEDIARY |     direct     |
| 541079858 |                                          PEP, Inc. (via EB)                                         |         google.com        | INTERMEDIARY |    indirect    |
| 541073624 |                                         Adipolo LTD (via EB)                                        |         google.com        | INTERMEDIARY |    indirect    |
| 556412813 |                                             Adipolo LTD                                             |        adipolo.com        | INTERMEDIARY |     direct     |
| 544080061 |                                        Revenue Maker (via EB)                                       |         google.com        | INTERMEDIARY |    indirect    |
| 541051866 |                                        Onsquare Co. (via EB)                                        |         google.com        | INTERMEDIARY |    indirect    |
| 541073626 |                                       Labore Pty Ltd (via EB)                                       |         google.com        | INTERMEDIARY |    indirect    |
| 541146395 |                                        ADS Interactive - FZCO                                       |     adsinteractive.hu     | INTERMEDIARY |     direct     |
| 542511595 |                                   ADS Interactive - FZCO (via EB)                                   |         google.com        | INTERMEDIARY |    indirect    |
| 541147563 |                                    APAC DIGITAL EXCHANGE CO., LTD                                   |        apacdex.com        | INTERMEDIARY |     direct     |
| 541048857 |                                         TV NET, SIA (via EB)                                        |         google.com        | INTERMEDIARY |    indirect    |
| 541051870 |                              Chess & Checkers - Łukasz Oktaba (via EB)                              |         google.com        | INTERMEDIARY |    indirect    |
| 545647219 |                                    Nine Digital Pty Ltd (via EB)                                    |         google.com        | INTERMEDIARY |    indirect    |
| 556720451 |                                        Smartivi inc (via EB)                                        |         google.com        | INTERMEDIARY |    indirect    |
| 543817569 |                                              Aseal Inc.                                             |          aseal.in         | INTERMEDIARY |     direct     |
| 543969025 |                                              Aseal Inc.                                             |          aseal.in         | INTERMEDIARY |     direct     |
| 544014818 |                                              Aseal Inc.                                             |          aseal.in         | INTERMEDIARY |     direct     |
| 556544700 |                                              Aseal Inc.                                             |          aseal.in         | INTERMEDIARY |     direct     |
| 541164387 |                                            AdOmega Media                                            |         adomega.in        | INTERMEDIARY |     direct     |
| 540634643 |                                                Amagi                                                |         amagi.com         | INTERMEDIARY |     direct     |
| 545691799 |                                     GRUPO M CONTIGO SL (via EB)                                     |         google.com        | INTERMEDIARY |    indirect    |
| 541079859 |                                     Gamma Ganna Limited (via EB)                                    |         google.com        | INTERMEDIARY |    indirect    |
| 541177116 |                                           Adtelligent Inc.                                          |      adtelligent.com      | INTERMEDIARY |     direct     |
| 541177840 |                                             Exit Bee Ltd                                            |        exitbee.com        | INTERMEDIARY |     direct     |
| 541153843 |                                  Learfield IMG College LLC (via EB)                                 |         google.com        | INTERMEDIARY |    indirect    |
| 541153844 |                                     Metro International (via EB)                                    |         google.com        | INTERMEDIARY |    indirect    |
| 541051871 |                                        Indie Village (via EB)                                       |         google.com        | INTERMEDIARY |    indirect    |
| 541051872 |                                    Iteration Mobile S.L. (via EB)                                   |         google.com        | INTERMEDIARY |    indirect    |
| 541051873 |                                        Komorebi Inc. (via EB)                                       |         google.com        | INTERMEDIARY |    indirect    |
| 541194812 |                                      Performax s.r.o. (via EB)                                      |         google.com        | INTERMEDIARY |    indirect    |
| 541135108 |                                                Mobkoi                                               |         mobkoi.com        | INTERMEDIARY |     direct     |
| 541194806 |                                        Grupa Natemat (via EB)                                       |         google.com        | INTERMEDIARY |    indirect    |
| 541190433 |                                        TeaCapps GmbH (via EB)                                       |         google.com        | INTERMEDIARY |    indirect    |
| 541190432 |                                       Ahoy Sp. z o.o. (via EB)                                      |         google.com        | INTERMEDIARY |    indirect    |
| 541190423 |                                         SMG Studio (via EB)                                         |         google.com        | INTERMEDIARY |    indirect    |
| 541201992 |                                            Innity Sdn Bhd                                           |         innity.com        | INTERMEDIARY |     direct     |
| 541194810 |                                          10up Inc (via EB)                                          |         google.com        | INTERMEDIARY |    indirect    |
| 543856975 |                            Image Future Investment (HK) Limited (via EB)                            |         google.com        | INTERMEDIARY |    indirect    |
| 543863587 |                            Image Future Investment (HK) Limited (via EB)                            |         google.com        | INTERMEDIARY |    indirect    |
| 541194809 |                                    Vacaciones eDreams SL (via EB)                                   |         google.com        | INTERMEDIARY |    indirect    |
| 541208228 |                                           MPW Enterprises                                           |        mpwsales.com       | INTERMEDIARY |     direct     |
| 545645658 |                                           MPW Enterprises                                           |        mpwsales.com       | INTERMEDIARY |     direct     |
| 541855651 |                                   John Wiley & Sons, Inc. (via EB)                                  |         google.com        | INTERMEDIARY |    indirect    |
| 542278629 |                                        MediBang Inc. (via EB)                                       |         google.com        | INTERMEDIARY |    indirect    |
| 542277570 |                                     Perfect Mobile Corp (via EB)                                    |         google.com        | INTERMEDIARY |    indirect    |
| 542280337 |                                    DYWX HK CO., LIMITED (via EB)                                    |         google.com        | INTERMEDIARY |    indirect    |
| 542280914 |                             MSIT Mateusz Seifert (Splend Apps) (via EB)                             |         google.com        | INTERMEDIARY |    indirect    |
| 542280913 |                                          T-Bull SA (via EB)                                         |         google.com        | INTERMEDIARY |    indirect    |
| 542276411 |                              Publishers Revenue Optimization Sp. z o.o.                             |        optad360.com       | INTERMEDIARY |     direct     |
| 543980236 |                         Publishers Revenue Optimization Sp. z o.o. (via EB)                         |         google.com        | INTERMEDIARY |    indirect    |
| 542285397 |                                      Jun Group Productions, LLC                                     |        jungroup.com       | INTERMEDIARY |     direct     |
| 541216068 |                                             FeedAd GmbH                                             |         feedad.com        | INTERMEDIARY |     direct     |
| 541855137 |                                        VidCrunch LLC (via EB)                                       |         google.com        | INTERMEDIARY |    indirect    |
| 542277149 |                                            VidCrunch LLC                                            |   sellers.vidcrunch.com   | INTERMEDIARY |     direct     |
| 556872026 |                                   Callosum Software GmbH (via EB)                                   |         google.com        | INTERMEDIARY |    indirect    |
| 543531791 |                                  Zack’s Analyst Watch, Inc (via EB)                                 |         google.com        | INTERMEDIARY |    indirect    |
| 542280910 |                              Research and Innovation Co.,Ltd. (via EB)                              |         google.com        | INTERMEDIARY |    indirect    |
| 542280911 |                                          SUD Inc. (via EB)                                          |         google.com        | INTERMEDIARY |    indirect    |
| 541212869 |                                            Somo Media LLC                                           |         unibots.in        | INTERMEDIARY |     direct     |
| 545708355 |                                       Somo Media LLC (via EB)                                       |         google.com        | INTERMEDIARY |    indirect    |
| 541855309 |                    HONGKONG ZEASN INFORMATION TECHNOLOGY COMPANY LIMITED (via EB)                   |         google.com        | INTERMEDIARY |    indirect    |
| 541855465 |                           Bom Negócio Atividades de Internet Ltd (via EB)                           |         google.com        | INTERMEDIARY |    indirect    |
| 542520204 |                                       arc Game Studio (via EB)                                      |         google.com        | INTERMEDIARY |    indirect    |
| 542280912 |                                      K.K. eHealthcare (via EB)                                      |         google.com        | INTERMEDIARY |    indirect    |
| 542522225 |                                         Asken Inc. (via EB)                                         |         google.com        | INTERMEDIARY |    indirect    |
| 542523648 |                                 Hefei Ivymobile Technology (via EB)                                 |         google.com        | INTERMEDIARY |    indirect    |
| 542522234 |                                         Nagisa,Inc. (via EB)                                        |         google.com        | INTERMEDIARY |    indirect    |
| 542530880 |                               ERUDITE EDUCATION GROUP LIMITED (via EB)                              |         google.com        | INTERMEDIARY |    indirect    |
| 542511594 |                             Adevinta Products & Technology SLU (via EB)                             |         google.com        | INTERMEDIARY |    indirect    |
| 545654215 |                                      All Time Digital (via EB)                                      |         google.com        | INTERMEDIARY |    indirect    |
| 541190436 |                                      NDTV Convergence (via EB)                                      |         google.com        | INTERMEDIARY |    indirect    |
| 543540686 |                                     Saavn Media Limited (via EB)                                    |         google.com        | INTERMEDIARY |    indirect    |
| 543894688 |                             ASM Clasificados de Mexico SA de CV (via EB)                            |         google.com        | INTERMEDIARY |    indirect    |
| 543819308 |                                  Motion Publishing Pty Ltd (via EB)                                 |         google.com        | INTERMEDIARY |    indirect    |
| 543825127 |                                        Havos Limited (via EB)                                       |         google.com        | INTERMEDIARY |    indirect    |
| 543827703 |                               HONG KONG MANGO MOBILE LIMITED (via EB)                               |         google.com        | INTERMEDIARY |    indirect    |
| 556887376 |                                       Netnative Inc. (via EB)                                       |         google.com        | INTERMEDIARY |    indirect    |
| 543827737 |                                Moonfrog Labs Private Limited (via EB)                               |         google.com        | INTERMEDIARY |    indirect    |
| 541190438 |                        Asianet News Media and Entertainment Pvt Ltd (via EB)                        |         google.com        | INTERMEDIARY |    indirect    |
| 543832665 |                                     Gamma Play Limited (via EB)                                     |         google.com        | INTERMEDIARY |    indirect    |
| 543731411 |                                               AAX LLC                                               |         aax.media         | INTERMEDIARY |     direct     |
| 543835329 |                        WUHAN DOBEST INFORMATION TECHNOLOGY CO., LTD (via EB)                        |         google.com        | INTERMEDIARY |    indirect    |
| 542511597 |                                        Parade Media (via EB)                                        |         google.com        | INTERMEDIARY |    indirect    |
| 543837556 |                            Ringier Axel Springer Slovakia, a. s. (via EB)                           |         google.com        | INTERMEDIARY |    indirect    |
| 537140488 |                                         TypeA Holdings Ltd.                                         |       risecodes.com       | INTERMEDIARY |     direct     |
| 545649138 |                                         TypeA Holdings Ltd.                                         |       risecodes.com       | INTERMEDIARY |     direct     |
| 543850963 |                                     CalcioInfinito srl (via EB)                                     |         google.com        | INTERMEDIARY |    indirect    |
| 543856972 |                           Shanghai Zhenglang Technology Co., Ltd. (via EB)                          |         google.com        | INTERMEDIARY |    indirect    |
| 543863590 |                                     Aged Studio Limited (via EB)                                    |         google.com        | INTERMEDIARY |    indirect    |
| 543870522 |                                            ENPV1 (via EB)                                           |         google.com        | INTERMEDIARY |    indirect    |
| 543850962 |                                     bandlab uk limited (via EB)                                     |         google.com        | INTERMEDIARY |    indirect    |
| 543856432 |                                        Hoopla Digital Limited                                       |    hoopladigital.co.uk    | INTERMEDIARY |     direct     |
| 557079040 |                                        Wordsline Ltd (via EB)                                       |         google.com        | INTERMEDIARY |    indirect    |
| 545684523 |                                         Decido LLC (via EB)                                         |         google.com        | INTERMEDIARY |    indirect    |
| 543888036 |                                       Anzu Virtual Realty LTD                                       |          anzu.io          | INTERMEDIARY |     direct     |
| 543966725 |                                            NESM (via EB)                                            |         google.com        | INTERMEDIARY |    indirect    |
| 543967452 |                                        Rising Wings (via EB)                                        |         google.com        | INTERMEDIARY |    indirect    |
| 543967467 |                                       GAMEGOU LIMITED (via EB)                                      |         google.com        | INTERMEDIARY |    indirect    |
| 543967506 |                                         Doppel Soft (via EB)                                        |         google.com        | INTERMEDIARY |    indirect    |
| 543969167 |                                  Jagran Prakashan Limited (via EB)                                  |         google.com        | INTERMEDIARY |    indirect    |
| 543976443 |                                     Avector Technology (via EB)                                     |         google.com        | INTERMEDIARY |    indirect    |
| 543982245 |                                 FunTech Technology Limited (via EB)                                 |         google.com        | INTERMEDIARY |    indirect    |
| 543987210 |                                         KdanMobile (via EB)                                         |         google.com        | INTERMEDIARY |    indirect    |
| 543856833 |                                      Neobie Enterprise (via EB)                                     |         google.com        | INTERMEDIARY |    indirect    |
| 543987347 |                                   THG Publishing Pvt Ltd (via EB)                                   |         google.com        | INTERMEDIARY |    indirect    |
| 544004942 |                                      RealNetworks Inc (via EB)                                      |         google.com        | INTERMEDIARY |    indirect    |
| 544015217 |                                      RealNetworks Inc (via EB)                                      |         google.com        | INTERMEDIARY |    indirect    |
| 544010795 |                                       Savage Ventures (via EB)                                      |         google.com        | INTERMEDIARY |    indirect    |
